sim,population,hospitals,mobilehomes,psubstations
1303,432,0,0,1
1304,1408,0,0,4
1305,4240,0,0,1
1306,96,0,0,0
1307,512,0,0,2
1308,48,0,0,0
1309,0,0,0,0
1310,80,0,0,0
1311,34192,2,275,6
1312,368,0,0,0
1313,144,0,0,0
1314,224,0,0,1
1315,2656,0,0,2
1316,384,0,0,0
1317,64,0,0,0
1318,19680,0,0,4
1319,8400,1,75,2
1320,64,0,0,0
1321,3392,0,25,4
1322,1888,0,0,1
1323,21728,4,625,2
1324,2288,0,50,1
1325,3440,0,0,4
1326,10096,0,100,2
1327,448,0,0,0
1328,912,0,0,0
1329,656,0,0,0
1330,1088,0,0,0
1331,21328,0,0,2
1332,3520,0,75,2
1333,448,0,0,0
1334,576,0,0,1
1335,2256,0,25,0
1336,1968,1,25,0
1337,0,0,0,0
1338,2016,0,0,3
1339,736,0,0,0
1340,112,0,0,0
1341,64,0,25,0
1342,2176,0,0,0
1343,0,0,0,0
1344,336,0,0,0
1345,624,0,0,0
1346,1920,0,0,1
1347,16,0,0,0
1348,592,0,0,0
1349,0,0,0,0
1350,0,0,0,0
1351,1040,0,0,0
1352,192,0,0,0
1353,400,0,0,0
1354,30128,0,0,4
1355,768,0,0,0
1356,288,0,0,0
1357,5216,1,0,2
1358,1168,0,25,0
1359,1264,0,0,0
1360,352,0,0,0
1361,15232,0,125,4
1362,160,0,0,1
1363,304,0,0,0
1364,5168,0,25,8
1365,3232,0,0,1
1366,256,0,0,1
1367,624,0,0,1
1368,4720,1,25,1
1369,704,0,0,0
1370,0,0,0,0
1371,0,0,0,0
1372,2000,0,25,0
1373,80,0,0,0
1374,2224,0,50,0
1375,1104,0,25,1
1376,3104,0,175,3
1377,0,0,0,0
1378,2288,0,25,3
1379,976,2,25,2
1380,320,0,25,0
1381,848,0,0,0
1382,14976,0,225,1
1383,2352,0,25,2
1384,96,0,0,1
1385,1952,0,0,0
1386,23552,0,25,0
1387,18640,0,250,3
1388,1200,0,0,0
1389,64,0,0,0
1390,176,0,0,2
1391,0,0,0,0
1392,1200,0,25,0
1393,112,0,0,0
1394,1888,0,125,2
1395,3904,0,0,3
1396,1456,0,0,1
1397,432,0,0,0
1398,560,0,0,0
1399,2448,0,0,0
1400,144,0,0,0
1401,1024,0,0,0
1402,24720,3,0,6
1403,1744,0,0,1
1404,992,0,0,0
1405,3552,0,0,1
1406,256,0,0,0
1407,960,0,0,0
1408,656,0,0,0
1409,576,1,25,1
1410,3456,1,150,4
1411,32,0,25,0
1412,43360,0,225,5
1413,0,0,0,0
1414,7616,0,0,0
1415,2032,0,0,0
1416,160,0,0,0
1417,16816,0,25,5
1418,144,0,0,0
1419,112,0,0,0
1420,0,0,0,0
1421,1088,0,0,1
1422,160,0,0,0
1423,0,0,0,0
1424,816,0,0,3
1425,0,0,0,0
1426,17904,0,0,1
1427,1360,0,0,1
1428,64,0,0,0
1429,6576,0,0,2
1430,5792,0,0,2
1431,752,0,0,1
1432,208,0,0,0
1433,5600,4,750,1
1434,0,0,0,0
1435,1104,0,0,1
1436,1536,0,0,0
1437,288,0,0,0
1438,1760,0,0,0
1439,0,0,0,0
1440,496,0,0,0
1441,0,0,0,0
1442,0,0,0,0
1443,0,0,0,0
1444,0,0,0,0
1445,880,0,0,0
1446,1088,0,0,0
1447,816,0,0,0
1448,80,0,0,1
1449,160,0,0,3
1450,448,0,0,0
1451,816,0,25,2
1452,240,0,0,0
1453,3008,1,25,1
1454,112,0,0,0
1455,26784,0,75,1
1456,0,0,0,0
1457,80,0,0,0
1458,2640,0,0,0
1459,960,0,75,0
1460,0,0,0,0
1461,2160,0,0,0
1462,16,0,0,0
1463,16,0,0,0
1464,4016,0,25,0
1465,32,0,0,0
1466,3456,0,0,2
1467,0,0,0,0
1468,1888,0,0,1
1469,272,0,0,0
1470,1312,0,0,0
1471,752,0,150,3
1472,864,0,0,0
1473,992,0,0,3
1474,944,0,0,1
1475,2848,0,0,0
1476,5568,0,0,4
1477,9360,0,0,0
1478,432,0,0,0
1479,0,0,0,0
1480,6064,0,0,1
1481,112,0,0,0
1482,1312,0,0,1
1483,816,0,0,0
1484,0,0,0,0
1485,912,0,0,0
1486,6896,0,475,3
1487,18704,0,75,10
1488,208,0,0,0
1489,1728,0,0,0
1490,18288,0,25,3
1491,992,0,0,0
1492,4704,0,75,1
1493,624,0,0,0
1494,608,0,0,0
1495,496,0,0,0
1496,0,0,0,0
1497,144,0,0,0
1498,1584,1,100,4
1499,1248,1,25,2
1500,1760,0,25,1
1501,320,0,0,0
1502,2016,0,0,1
1503,256,0,0,0
1504,432,0,0,1
1505,0,0,0,0
1506,3184,0,0,4
1507,1616,0,0,1
1508,5504,0,0,3
1509,864,0,0,0
1510,1120,0,0,0
1511,0,0,0,0
1512,1504,0,0,0
1513,26752,3,150,2
1514,10496,0,100,0
1515,16528,0,0,0
1516,3424,0,0,0
1517,288,0,0,0
1518,29728,4,625,4
1519,48,0,0,0
1520,640,0,0,1
1521,64,0,0,0
1522,4464,0,0,1
1523,3072,1,25,0
1524,0,0,0,0
1525,1136,0,0,1
1526,3648,0,25,1
1527,9552,0,0,0
1528,80,0,0,0
1529,1024,0,25,0
1530,448,0,25,0
1531,11792,0,0,1
1532,128,0,0,0
1533,0,0,0,0
1534,0,0,0,0
1535,15888,0,325,7
1536,21360,0,0,4
1537,1120,0,0,0
1538,36752,3,200,2
1539,1216,1,25,1
1540,4144,1,50,0
1541,1408,0,0,1
1542,2240,0,0,2
1543,80,0,0,1
1544,4048,0,0,2
1545,0,0,0,0
1546,41520,3,125,4
1547,160,0,0,1
1548,1520,0,0,1
1549,0,0,25,0
1550,1552,0,25,0
1551,0,0,0,0
1552,1184,0,25,0
1553,3472,0,0,1
1554,1760,0,0,1
1555,4576,0,75,6
1556,2096,0,50,1
1557,1504,0,25,1
1558,4464,0,0,0
1559,0,0,0,0
1560,1088,0,0,0
1561,11328,0,150,4
1562,320,0,0,0
1563,16,0,0,0
1564,736,0,0,0
1565,1728,0,0,1
1566,688,0,25,1
1567,160,0,0,0
1568,2208,0,0,0
1569,960,1,75,4
1570,736,0,0,0
1571,3136,0,0,1
1572,1216,0,0,1
1573,80,0,0,0
1574,11232,0,0,3
1575,1840,0,0,0
1576,4944,0,200,2
1577,0,0,0,0
1578,448,0,0,0
1579,336,0,0,1
1580,4144,1,0,3
1581,3776,0,50,0
1582,0,0,0,0
1583,1600,0,0,0
1584,736,0,0,0
1585,496,0,0,0
1586,3264,0,0,0
1587,272,0,0,0
1588,160,0,0,0
1589,18320,0,0,3
1590,3552,0,125,4
1591,17856,0,0,0
1592,9648,0,0,0
1593,12880,0,50,2
1594,192,0,0,0
1595,784,0,0,1
1596,688,0,0,1
1597,1392,0,25,0
1598,3856,0,0,3
1599,0,0,0,0
1600,176,0,25,0
1601,4880,0,0,1
1602,944,0,0,0
1603,736,0,0,1
1604,176,0,0,0
1605,0,0,0,0
1606,1072,0,0,1
1607,432,0,25,0
1608,816,0,0,0
1609,96,0,0,0
1610,256,0,0,0
1611,1856,0,25,0
1612,7888,0,0,0
1613,1568,0,0,0
1614,48,0,0,0
1615,0,0,0,0
1616,4064,0,25,0
1617,23312,0,75,2
1618,1872,0,0,1
1619,0,0,0,0
1620,592,0,25,0
1621,128,0,0,0
1622,1408,1,25,4
1623,144,0,0,0
1624,160,0,0,0
1625,112,0,25,0
1626,576,0,50,0
1627,9344,0,50,3
1628,7920,0,0,3
1629,23552,1,50,4
1630,1472,0,0,2
1631,208,0,0,0
1632,0,0,0,0
1633,14544,0,25,0
1634,16192,1,50,2
1635,272,0,0,0
1636,3456,0,250,1
1637,688,0,0,0
1638,1360,0,0,0
1639,960,0,0,0
1640,896,0,0,1
1641,17408,0,75,9
1642,0,0,0,0
1643,480,0,0,0
1644,272,0,0,0
1645,2768,0,25,0
1646,2128,0,25,0
1647,1904,0,0,1
1648,0,0,0,0
1649,0,0,0,0
1650,1152,0,0,3
1651,1584,0,0,0
1652,1920,0,0,4
1653,8048,2,50,12
1654,592,0,0,0
1655,480,0,0,1
1656,2128,0,0,3
1657,0,0,0,0
1658,0,0,0,0
1659,16,0,0,0
1660,4768,1,75,3
1661,208,0,0,1
1662,128,0,0,0
1663,160,0,0,0
1664,816,0,0,1
1665,432,0,0,0
1666,0,0,0,0
1667,64,0,0,0
1668,96,0,0,0
1669,3168,2,25,1
1670,3088,0,0,0
1671,64,0,0,0
1672,0,0,0,0
1673,352,0,0,0
1674,5616,0,0,0
1675,768,0,0,2
1676,0,0,0,0
1677,1120,0,0,1
1678,1392,0,0,1
1679,6192,0,0,1
1680,112,0,0,0
1681,800,0,0,2
1682,1392,0,0,0
1683,6608,0,0,0
1684,544,0,0,0
1685,0,0,0,0
1686,4736,0,50,2
1687,96,0,0,0
1688,0,0,0,0
1689,1200,0,0,2
1690,5136,0,0,7
1691,256,0,0,0
1692,5488,0,100,1
1693,48,0,0,0
1694,2496,0,0,0
1695,304,0,0,0
1696,71920,3,150,3
1697,4176,1,175,4
1698,448,0,0,1
1699,3872,0,50,0
1700,5024,0,0,4
1701,2688,0,75,3
1702,272,0,25,0
1703,112,0,0,0
1704,272,0,0,0
1705,0,0,0,0
1706,10176,0,0,0
1707,144,0,0,0
1708,1840,0,100,2
1709,480,0,0,0
1710,0,0,0,0
1711,3888,0,50,1
1712,144,0,50,0
1713,896,0,0,3
1714,672,0,0,0
1715,1904,0,0,8
1716,0,0,0,0
1717,0,0,0,0
1718,1008,0,0,0
1719,496,0,0,2
1720,42960,2,175,4
1721,416,0,50,3
1722,384,0,0,0
1723,2096,0,25,0
1724,176,0,0,0
1725,2080,0,0,1
1726,0,0,0,0
1727,528,0,0,2
1728,416,0,0,0
1729,6272,0,25,0
1730,2256,0,0,1
1731,640,0,0,0
1732,96,0,0,0
1733,96,0,0,0
1734,0,0,0,0
1735,48,0,0,0
1736,1168,0,25,1
1737,3904,1,125,2
1738,0,0,0,0
1739,8048,0,25,6
1740,4768,1,125,4
1741,1472,0,0,0
1742,0,0,0,0
1743,0,0,0,0
1744,0,0,0,0
1745,48,0,0,0
1746,0,0,0,0
1747,0,0,0,0
1748,1056,0,0,0
1749,688,0,0,0
1750,2432,0,100,0
1751,0,0,0,0
1752,64,0,0,0
1753,912,0,0,1
1754,784,0,0,0
1755,352,0,0,0
1756,1056,0,0,0
1757,320,0,0,0
1758,2432,0,0,0
1759,896,0,0,1
1760,1040,0,0,0
1761,17984,0,150,1
1762,752,0,0,2
1763,560,0,0,1
1764,2032,0,0,0
1765,656,0,0,0
1766,208,0,0,0
1767,5248,0,100,0
1768,32640,0,375,10
1769,720,0,0,0
1770,2560,0,0,0
1771,1072,0,0,0
1772,1920,0,0,3
1773,304,0,0,0
1774,928,0,0,0
1775,0,0,0,0
1776,5344,0,0,0
1777,15296,0,75,1
1778,464,0,25,0
1779,656,0,0,1
1780,1200,1,75,2
1781,432,0,0,0
1782,144,0,0,0
1783,336,0,0,0
1784,0,0,0,0
1785,8288,1,25,5
1786,8096,0,250,4
1787,4864,0,0,1
1788,160,0,0,0
1789,36896,4,50,9
1790,3088,0,0,0
1791,0,0,0,0
1792,688,0,0,0
1793,5408,0,0,0
1794,432,0,0,1
1795,320,0,0,1
1796,160,0,0,0
1797,38272,0,75,4
1798,2368,0,0,0
1799,2336,0,0,0
1800,2896,0,0,0
1801,0,0,0,0
1802,160,0,0,0
1803,128,0,0,0
1804,11056,0,50,2
1805,1536,0,0,0
1806,0,0,0,0
1807,64,0,0,0
1808,3008,0,0,0
1809,0,0,0,0
1810,0,0,0,0
1811,240,0,0,0
1812,0,0,0,0
1813,736,0,0,1
1814,528,0,0,0
1815,6208,0,100,4
1816,5696,0,125,4
1817,20336,3,100,20
1818,656,0,0,0
1819,1712,0,0,1
1820,1072,0,0,0
1821,2080,0,0,0
1822,176,0,0,0
1823,1824,0,0,1
1824,0,0,0,0
1825,2096,0,50,2
1826,144,0,0,0
1827,512,0,0,0
1828,400,0,0,0
1829,0,0,0,0
1830,0,0,0,0
1831,144,0,0,0
1832,0,0,0,0
1833,416,0,0,0
1834,560,0,0,0
1835,128,0,0,0
1836,2128,0,0,0
1837,0,0,0,0
1838,1984,0,25,0
1839,240,0,0,0
1840,2640,0,25,2
1841,1216,0,0,1
1842,5584,0,0,0
1843,112,0,0,0
1844,2464,0,0,0
1845,0,0,0,0
1846,144,0,0,0
1847,192,0,0,0
1848,8016,0,25,4
1849,0,0,0,0
1850,480,0,0,0
1851,224,0,50,0
1852,528,0,0,0
1853,28464,3,125,3
1854,2064,0,0,1
1855,3280,0,0,1
1856,944,0,0,1
1857,784,1,50,2
1858,0,0,0,0
1859,2880,0,125,2
1860,5040,0,0,0
1861,3392,0,0,0
1862,3664,0,150,2
1863,8080,0,0,2
1864,176,0,0,0
1865,4048,1,100,2
1866,1712,1,0,3
1867,0,0,0,0
1868,1024,0,0,0
1869,432,0,0,0
1870,3152,0,0,0
1871,896,0,0,1
1872,368,0,0,1
1873,656,0,0,0
1874,2272,0,0,3
1875,272,0,0,0
1876,2560,0,0,1
1877,4816,0,25,0
1878,416,1,25,1
1879,1760,0,0,0
1880,976,0,25,0
1881,1968,0,0,2
1882,16,0,0,0
1883,2208,0,0,0
1884,448,0,25,0
1885,1744,0,0,0
1886,944,0,0,0
1887,0,0,0,0
1888,0,0,0,0
1889,0,0,0,0
1890,1680,0,0,0
1891,12416,0,75,2
1892,6096,0,25,1
1893,0,0,0,0
1894,1456,0,0,0
1895,832,0,0,0
1896,0,0,0,0
1897,6272,1,75,0
1898,352,0,0,0
1899,1360,0,0,2
1900,128,0,0,0
1901,1232,0,0,0
1902,1872,0,0,0
1903,2432,0,0,3
1904,1040,0,0,1
1905,4864,0,50,1
1906,192,0,25,0
1907,64,0,0,0
1908,1216,0,0,1
1909,736,0,0,0
1910,1360,0,0,0
1911,928,0,0,0
1912,0,0,0,0
1913,672,0,0,0
1914,5968,1,125,5
1915,992,0,50,0
1916,21936,0,0,4
1917,1808,0,0,0
1918,3920,0,25,1
1919,2384,0,25,0
1920,3632,0,0,1
1921,1008,0,0,3
1922,2448,1,0,1
1923,1456,0,0,1
1924,704,0,0,4
1925,0,0,0,0
1926,464,0,0,0
1927,37664,0,50,3
1928,0,0,0,0
1929,0,0,0,0
1930,832,0,25,0
1931,41824,0,250,5
1932,6480,0,50,1
1933,4432,0,0,0
1934,1632,0,0,1
1935,2688,0,0,0
1936,13616,2,100,6
1937,2256,0,125,2
1938,10112,0,0,0
1939,224,0,0,0
1940,1456,0,0,0
1941,1792,1,50,1
1942,3200,0,75,2
1943,0,0,0,0
1944,1200,0,0,0
1945,3616,0,75,0
1946,5552,0,125,3
1947,880,0,0,1
1948,176,0,0,0
1949,8848,0,25,0
1950,864,0,0,0
1951,5376,0,25,2
1952,496,0,0,1
1953,608,1,25,1
1954,384,0,0,0
1955,9088,1,100,0
1956,0,0,0,0
1957,1808,0,25,0
1958,4160,0,0,0
1959,496,0,0,0
1960,1520,0,0,0
1961,16,0,0,0
1962,0,0,0,0
1963,44480,3,125,6
1964,1648,0,50,2
1965,256,0,0,0
1966,0,0,0,0
1967,13872,0,75,4
1968,288,1,0,1
1969,0,0,0,0
1970,240,0,0,0
1971,944,0,0,0
1972,384,0,0,0
1973,176,0,0,0
1974,11808,0,0,1
1975,1952,0,0,0
1976,304,0,0,0
1977,256,0,0,0
1978,80,0,0,0
1979,3824,0,0,1
1980,1104,0,0,0
1981,0,0,0,0
1982,1600,0,25,2
1983,112,0,0,0
1984,384,0,0,0
1985,592,0,0,0
1986,2880,1,0,1
1987,0,0,0,0
1988,560,0,0,0
1989,1136,0,0,0
1990,112,0,0,0
1991,160,0,0,0
1992,2816,0,175,2
1993,11504,0,100,2
1994,0,0,0,0
1995,6816,1,25,2
1996,1216,1,0,3
1997,784,0,0,1
1998,96,0,0,0
1999,0,0,0,0
2000,0,0,0,0
2001,1696,0,25,3
2002,96,0,0,0
2003,4864,1,0,3
2004,15648,0,125,1
2005,432,0,0,0
2006,2016,0,75,5
2007,1104,0,0,0
2008,1296,0,25,0
2009,528,0,0,0
2010,1232,0,0,0
2011,3696,0,0,2
2012,0,0,0,0
2013,2160,0,0,0
2014,368,0,0,0
2015,4112,0,0,3
2016,2384,0,0,0
2017,3952,0,0,1
2018,9856,0,25,1
2019,3952,0,0,0
2020,880,0,100,4
2021,880,0,0,0
2022,864,0,50,2
2023,32,0,0,0
2024,11824,0,525,1
2025,0,0,0,0
2026,512,0,50,0
2027,13616,0,25,4
2028,2192,0,0,0
2029,0,0,0,0
2030,240,0,0,0
2031,64,0,0,0
2032,45360,2,25,0
2033,1296,0,0,3
2034,2544,0,0,2
2035,336,0,0,0
2036,32384,3,375,7
2037,1680,0,0,0
2038,896,0,0,0
2039,0,0,0,0
2040,1600,0,0,1
2041,10832,0,50,0
2042,368,0,0,0
2043,5584,0,0,1
2044,1200,0,0,0
2045,2400,0,0,0
2046,2400,1,375,2
2047,1072,0,0,0
2048,1296,0,0,3
2049,400,0,25,0
2050,18672,3,275,2
2051,6208,0,100,1
2052,192,0,0,0
2053,6640,0,50,0
2054,1824,0,0,0
2055,12256,0,0,1
2056,0,0,0,0
2057,0,0,0,0
2058,4944,0,50,6
2059,1152,0,25,3
2060,0,0,0,0
2061,2576,0,0,1
2062,0,0,0,0
2063,0,0,0,0
2064,368,0,0,0
2065,3200,0,25,0
2066,1104,0,0,0
2067,4224,0,100,4
2068,0,0,0,0
2069,1808,0,25,2
2070,2512,0,0,0
2071,1328,0,0,1
2072,0,0,0,0
2073,8928,0,75,3
2074,0,0,0,0
2075,1008,0,25,1
2076,2832,0,0,0
2077,33456,2,75,7
2078,6848,0,75,5
2079,112,0,0,0
2080,480,0,0,0
2081,16,0,0,0
2082,32,0,0,0
2083,1120,0,0,0
2084,80,0,0,0
2085,1360,0,0,0
2086,224,0,0,0
2087,6128,0,0,0
2088,10224,1,75,1
2089,9168,0,0,8
2090,576,0,125,2
2091,160,0,0,0
2092,7952,0,50,1
2093,4080,0,0,1
2094,1856,0,0,2
2095,9104,0,125,1
2096,3296,0,0,1
2097,64,0,0,0
2098,0,0,0,0
2099,480,0,0,0
2100,19408,3,0,3
2101,352,0,0,1
2102,160,0,0,0
2103,368,0,0,0
2104,784,0,0,0
2105,272,0,0,0
2106,5440,1,225,3
2107,704,0,0,0
2108,3408,0,350,1
2109,512,0,0,0
2110,528,0,250,2
2111,1456,0,0,0
2112,16,0,0,0
2113,448,0,0,0
2114,1648,0,100,0
2115,16,0,0,0
2116,208,0,25,0
2117,0,0,0,0
2118,608,0,0,1
2119,0,0,0,0
2120,1440,0,0,1
2121,2368,0,0,0
2122,208,0,0,0
2123,1264,0,0,0
2124,2272,1,0,1
2125,464,0,0,1
2126,1552,0,0,2
2127,32,0,0,0
2128,7552,0,75,2
2129,10080,1,250,4
2130,416,0,0,0
2131,576,0,125,2
2132,1168,0,0,0
2133,5680,0,0,1
2134,1008,0,50,2
2135,6560,0,50,0
2136,176,0,0,1
2137,5648,0,0,8
2138,0,0,0,0
2139,3360,0,125,4
2140,480,0,0,1
2141,2400,1,25,2
2142,416,0,0,0
2143,5296,0,0,0
2144,3520,0,0,0
2145,432,0,0,0
2146,1088,0,50,1
2147,848,0,0,0
2148,17952,0,125,2
2149,352,0,0,0
2150,16,0,0,0
2151,12544,0,25,0
2152,160,0,0,0
2153,1776,0,100,0
2154,1088,0,0,0
2155,1296,0,0,0
2156,3920,0,275,2
2157,1200,0,0,0
2158,480,0,50,3
2159,0,0,0,0
2160,7472,4,575,2
2161,20432,0,75,2
2162,2464,0,50,0
2163,3744,0,0,1
2164,2432,0,125,2
2165,80,0,0,0
2166,48,0,0,0
2167,272,0,0,0
2168,4496,0,25,0
2169,0,0,0,0
2170,1056,0,25,1
2171,864,0,75,0
2172,9536,0,125,2
2173,464,0,0,0
2174,1456,0,150,0
2175,720,0,0,0
2176,432,0,0,0
2177,1760,0,0,0
2178,1936,1,0,1
2179,2832,0,0,1
2180,48,0,0,0
2181,0,0,0,0
2182,704,0,0,2
2183,224,0,0,0
2184,0,0,0,0
2185,512,0,0,0
2186,1504,0,0,2
2187,544,0,0,1
2188,0,0,0,0
2189,4272,0,125,2
2190,576,0,0,0
2191,1200,0,0,0
2192,4192,0,125,3
2193,32,0,0,0
2194,14864,0,75,3
2195,736,0,0,3
2196,304,0,0,0
2197,4288,0,50,4
2198,0,0,0,0
2199,3168,0,75,0
2200,1232,0,0,0
2201,2112,0,0,0
2202,4384,0,0,5
2203,1824,0,0,0
2204,480,0,0,0
2205,3200,0,75,2
2206,0,0,0,0
2207,0,0,0,0
2208,7296,0,125,2
2209,1616,0,0,2
2210,1424,0,25,1
2211,10544,1,75,3
2212,0,0,0,0
2213,33856,0,375,4
2214,336,0,0,0
2215,576,0,0,1
2216,528,0,0,1
2217,272,0,0,0
2218,0,0,0,0
2219,672,0,0,0
2220,1472,0,50,1
2221,0,0,0,0
2222,1104,1,25,1
2223,288,0,0,0
2224,624,0,0,0
2225,832,0,0,1
2226,2592,0,25,0
2227,1824,0,25,2
2228,896,0,0,0
2229,1728,0,0,0
2230,1344,0,0,0
2231,6640,0,25,1
2232,0,0,0,0
2233,976,0,0,0
2234,3088,0,0,1
2235,0,0,0,0
2236,2368,0,0,0
2237,32,0,0,0
2238,1008,0,0,1
2239,2432,0,0,0
2240,4080,0,75,2
2241,8688,1,50,2
2242,32,0,0,0
2243,4928,0,0,2
2244,2512,0,75,5
2245,3088,0,125,2
2246,48,0,0,0
2247,4400,0,25,0
2248,5456,0,25,4
2249,160,0,0,0
2250,3680,0,0,0
2251,1376,0,25,1
2252,5872,0,0,2
2253,1408,0,0,4
2254,832,0,0,0
2255,4304,0,0,2
2256,0,0,0,0
2257,768,0,0,0
2258,6288,0,100,2
2259,64,0,0,0
2260,144,0,0,0
2261,1680,0,0,0
2262,560,0,50,4
2263,9376,0,75,1
2264,0,0,0,0
2265,912,0,0,0
2266,352,0,0,0
2267,800,0,0,1
2268,4976,0,25,1
2269,0,0,0,0
2270,0,0,0,0
2271,0,0,0,0
2272,1200,0,0,0
2273,144,0,0,0
2274,0,0,0,0
2275,1424,0,0,1
2276,1168,0,0,0
2277,528,0,0,0
2278,432,0,0,0
2279,1120,0,0,0
2280,944,0,0,0
2281,0,0,0,0
2282,0,0,0,0
2283,2384,0,0,1
2284,2416,0,0,1
2285,80,0,0,0
2286,512,0,0,1
2287,832,0,0,1
2288,6352,1,0,4
2289,19760,4,100,4
2290,1008,0,0,0
2291,416,0,0,0
2292,5056,0,0,1
2293,1616,0,0,2
2294,32,0,0,0
2295,112,0,0,0
2296,928,0,25,1
2297,16,0,0,0
2298,2432,0,50,2
2299,1840,0,50,0
2300,896,0,0,0
2301,400,0,0,0
2302,0,0,0,0
2303,2416,0,0,1
2304,1760,0,0,2
2305,432,0,0,0
2306,11824,1,200,5
2307,240,0,0,0
2308,1472,0,25,0
2309,192,0,0,1
2310,128,0,50,0
2311,2832,0,0,2
2312,112,0,0,0
2313,0,0,0,0
2314,0,0,0,0
2315,1792,0,0,0
2316,0,0,0,0
2317,5888,0,325,3
2318,160,0,0,0
2319,0,0,0,0
2320,2752,0,0,0
2321,96,0,0,0
2322,3056,0,0,1
2323,1296,0,0,0
2324,752,0,0,0
2325,7264,0,0,1
2326,2640,0,0,0
2327,0,0,0,0
2328,448,0,0,0
2329,0,0,0,0
2330,1552,0,25,1
2331,1552,0,0,0
2332,160,0,0,0
2333,6976,0,0,0
2334,4816,0,0,0
2335,7296,0,325,1
2336,480,0,0,0
2337,16,0,0,0
2338,912,0,0,0
2339,16,0,0,0
2340,0,0,0,0
2341,16,0,0,0
2342,736,0,0,0
2343,2608,0,0,0
2344,1808,0,0,1
2345,96,0,0,0
2346,7728,0,25,3
2347,0,0,0,0
2348,1232,0,25,1
2349,96,0,0,0
2350,928,0,0,0
2351,368,0,0,0
2352,9568,0,75,0
2353,1024,0,0,0
2354,544,0,0,0
2355,0,0,0,0
2356,80,0,0,0
2357,23264,1,0,8
2358,0,0,0,0
2359,2400,0,0,1
2360,12032,0,0,0
2361,2544,0,100,3
2362,48,0,0,0
2363,29424,2,475,3
2364,160,0,0,0
2365,2880,1,0,1
2366,0,0,0,0
2367,2352,0,0,0
2368,16,0,0,0
2369,128,0,0,0
2370,416,0,0,0
2371,0,0,0,0
2372,288,0,0,0
2373,3648,0,25,1
2374,3360,0,0,5
2375,224,0,0,0
2376,1424,0,0,1
2377,1008,0,0,0
2378,2704,0,0,0
2379,80,0,0,0
2380,992,0,0,0
2381,3936,0,50,2
2382,3936,0,0,1
2383,1264,0,150,2
2384,2416,0,0,0
2385,0,0,0,0
2386,384,0,0,1
2387,0,0,0,0
2388,144,0,0,0
2389,0,0,0,0
2390,0,0,0,0
2391,256,1,0,1
2392,224,0,0,0
2393,176,0,0,0
2394,304,0,0,0
2395,1488,0,0,1
2396,6272,0,50,4
2397,2336,0,0,1
2398,16,0,0,0
2399,1024,0,250,3
2400,928,0,0,0
2401,3040,1,25,1
2402,736,0,0,0
2403,0,0,0,0
2404,0,0,0,0
2405,3504,0,25,5
2406,736,0,0,0
2407,384,0,0,0
2408,44992,2,450,5
2409,11760,0,175,2
2410,0,0,0,0
2411,0,0,0,0
2412,26912,0,250,10
2413,32,0,0,0
2414,2000,0,0,0
2415,464,0,0,0
2416,7040,0,175,2
2417,0,0,0,0
2418,0,0,0,0
2419,6928,0,100,2
2420,2368,0,0,1
2421,46240,2,50,3
2422,80,0,0,0
2423,2528,0,25,1
2424,544,0,0,0
2425,672,0,100,2
2426,3248,0,25,0
2427,656,0,0,0
2428,0,0,0,0
2429,5824,0,150,4
2430,2896,0,25,0
2431,64,0,0,0
2432,64,0,0,0
2433,3376,0,0,1
2434,672,0,0,1
2435,96,0,100,1
2436,208,0,0,0
2437,1488,0,100,1
2438,2512,0,0,1
2439,4304,0,0,1
2440,320,0,0,0
2441,0,0,0,0
2442,2800,0,0,1
2443,1424,0,25,4
2444,432,0,0,0
2445,2880,0,50,1
2446,1680,0,25,0
2447,0,0,0,0
2448,30592,1,500,5
2449,704,0,0,2
2450,496,0,0,1
2451,256,0,0,0
2452,128,0,0,0
2453,752,0,0,0
2454,32,0,0,0
2455,2176,0,0,0
2456,4896,0,25,0
2457,11296,1,525,6
2458,1216,0,0,0
2459,320,0,0,0
2460,416,0,0,0
2461,0,0,0,0
2462,240,0,0,1
2463,256,0,0,0
2464,3392,1,0,6
2465,192,0,0,0
2466,0,0,0,0
2467,1664,0,0,1
2468,0,0,0,0
2469,9968,0,50,2
2470,1232,0,0,0
2471,1136,0,0,0
2472,11600,0,25,3
2473,144,0,0,0
2474,592,0,0,0
2475,512,0,0,0
2476,0,0,0,0
2477,0,0,0,0
2478,16560,0,175,2
2479,0,0,0,0
2480,12096,0,75,0
2481,23040,3,350,7
2482,592,0,75,1
2483,2176,0,0,2
2484,5568,0,25,3
2485,3792,0,0,0
2486,320,0,0,1
2487,944,0,0,1
2488,19968,0,100,1
2489,320,0,0,0
2490,4000,0,25,6
2491,384,0,0,0
2492,2800,0,0,0
2493,160,0,0,0
2494,3712,0,125,2
2495,912,0,0,2
2496,10272,1,25,9
2497,0,0,0,0
2498,560,0,0,0
2499,848,0,100,1
2500,1744,0,0,0
2501,0,0,0,0
2502,0,0,0,0
2503,2224,0,0,1
2504,560,0,25,0
2505,0,0,0,0
2506,0,0,0,0
2507,176,0,0,1
2508,3888,0,0,6
2509,17936,0,75,9
2510,400,0,0,0
2511,32,0,0,0
2512,864,0,0,0
2513,1280,0,0,0
2514,304,0,0,2
2515,832,0,0,0
2516,592,0,50,0
2517,896,0,0,0
2518,4320,0,0,0
2519,896,0,25,0
2520,1104,0,25,0
