sim,population,hospitals,mobilehomes,psubstations
1330,0,0,0,0
1331,0,0,0,0
1332,0,0,0,0
1333,320,0,0,2
1334,112,0,0,2
1335,224,0,0,0
1336,0,0,0,0
1337,624,0,0,1
1338,96,0,0,0
1339,0,0,0,0
1340,0,0,0,0
1341,2000,0,0,0
1342,1296,0,0,1
1343,48,0,0,0
1344,192,0,0,0
1345,352,0,0,0
1346,64,0,0,0
1347,0,0,0,0
1348,1072,0,0,0
1349,0,0,0,0
1350,21440,0,75,2
1351,208,0,0,0
1352,0,0,0,0
1353,0,0,0,0
1354,0,0,0,0
1355,2096,0,0,3
1356,1728,0,0,2
1357,272,0,0,0
1358,0,0,0,0
1359,0,0,0,0
1360,0,0,0,0
1361,0,0,0,0
1362,960,0,0,0
1363,0,0,0,0
1364,512,0,0,2
1365,880,0,0,0
1366,0,0,0,0
1367,0,0,0,0
1368,1040,0,0,0
1369,656,0,0,1
1370,0,0,0,0
1371,0,0,0,0
1372,288,0,0,0
1373,400,0,25,0
1374,0,0,0,0
1375,0,0,0,0
1376,0,0,0,0
1377,0,0,0,0
1378,2768,0,50,0
1379,160,0,0,0
1380,0,0,0,0
1381,2544,0,0,1
1382,272,0,25,0
1383,1248,0,0,0
1384,0,0,0,0
1385,0,0,0,0
1386,160,0,0,2
1387,0,0,0,0
1388,0,0,0,0
1389,0,0,0,0
1390,0,0,0,0
1391,7504,0,0,0
1392,176,0,0,0
1393,0,0,0,0
1394,96,0,0,0
1395,0,0,0,0
1396,5952,0,300,3
1397,288,0,0,0
1398,15568,0,50,1
1399,160,0,0,0
1400,0,0,0,0
1401,0,0,0,0
1402,656,0,0,0
1403,176,0,0,0
1404,0,0,0,0
1405,0,0,0,0
1406,2768,0,0,0
1407,0,0,0,0
1408,0,0,0,0
1409,6544,0,0,1
1410,7056,0,200,4
1411,208,0,0,0
1412,1824,0,150,2
1413,864,0,0,1
1414,0,0,0,0
1415,0,0,0,0
1416,1760,0,0,2
1417,1056,0,25,2
1418,0,0,0,0
1419,0,0,0,0
1420,0,0,0,0
1421,0,0,0,0
1422,192,0,0,0
1423,1088,0,0,0
1424,0,0,0,0
1425,0,0,0,0
1426,176,0,0,0
1427,2576,0,0,0
1428,1328,0,0,1
1429,0,0,0,0
1430,0,0,0,0
1431,0,0,0,0
1432,0,0,0,0
1433,0,0,0,0
1434,6320,0,0,1
1435,0,0,0,0
1436,3072,0,0,1
1437,432,0,0,0
1438,0,0,0,0
1439,0,0,0,0
1440,0,0,0,0
1441,192,0,0,0
1442,176,0,0,0
1443,3024,0,0,0
1444,0,0,0,0
1445,0,0,0,0
1446,272,0,0,0
1447,0,0,0,0
1448,912,0,0,2
1449,0,0,0,0
1450,1120,0,0,0
1451,720,0,0,0
1452,0,0,0,0
1453,208,0,0,1
1454,0,0,0,0
1455,0,0,0,0
1456,240,0,0,4
1457,1392,4,100,1
1458,736,0,0,0
1459,0,0,0,0
1460,848,0,0,0
1461,0,0,0,0
1462,0,0,0,0
1463,0,0,0,0
1464,2416,0,0,0
1465,0,0,0,0
1466,160,0,0,0
1467,0,0,0,0
1468,17104,0,350,2
1469,176,0,0,0
1470,7344,0,75,4
1471,0,0,0,0
1472,0,0,0,0
1473,0,0,0,0
1474,0,0,0,0
1475,0,0,0,0
1476,800,0,0,0
1477,9600,0,0,0
1478,1088,0,0,1
1479,160,0,0,0
1480,864,0,0,1
1481,224,0,0,0
1482,0,0,0,0
1483,0,0,0,0
1484,0,0,0,0
1485,3872,0,25,2
1486,0,0,0,0
1487,4912,0,0,1
1488,0,0,0,0
1489,0,0,0,0
1490,0,0,0,0
1491,0,0,0,0
1492,2960,1,0,1
1493,1008,0,0,0
1494,1008,0,0,0
1495,0,0,0,0
1496,144,0,0,0
1497,0,0,0,0
1498,368,0,0,0
1499,1552,0,0,0
1500,368,0,0,0
1501,0,0,0,0
1502,1744,0,0,1
1503,0,0,0,0
1504,1152,0,0,1
1505,0,0,0,0
1506,0,0,0,0
1507,400,0,0,0
1508,576,0,0,0
1509,1056,0,0,0
1510,0,0,0,0
1511,2144,0,0,2
1512,0,0,0,0
1513,0,0,0,0
1514,0,0,0,0
1515,8624,0,125,4
1516,240,0,100,1
1517,5104,0,0,1
1518,0,0,0,0
1519,3872,0,0,1
1520,1536,1,0,1
1521,16,0,0,1
1522,784,0,0,0
1523,0,0,0,0
1524,0,0,0,0
1525,800,0,0,0
1526,480,0,0,2
1527,0,0,0,0
1528,0,0,0,0
1529,0,0,0,0
1530,0,0,0,0
1531,2816,0,300,3
1532,0,0,0,0
1533,0,0,0,0
1534,0,0,0,0
1535,0,0,0,0
1536,2192,0,0,1
1537,0,0,0,0
1538,880,0,0,0
1539,0,0,0,0
1540,496,0,0,0
1541,160,1,0,1
1542,5168,4,375,5
1543,160,0,0,0
1544,320,0,0,0
1545,1072,0,0,0
1546,0,0,0,0
1547,0,0,0,0
1548,0,0,0,0
1549,0,0,0,0
1550,688,0,0,0
1551,0,0,0,0
1552,0,0,0,0
1553,3904,0,0,0
1554,8816,0,25,1
1555,6032,0,0,1
1556,0,0,0,0
1557,0,0,0,0
1558,0,0,0,0
1559,464,0,0,0
1560,0,0,0,0
1561,96,0,0,0
1562,0,0,0,0
1563,576,0,125,0
1564,816,0,0,0
1565,1024,0,0,0
1566,2496,0,75,1
1567,0,0,0,0
1568,2512,0,25,0
1569,0,0,0,0
1570,0,0,0,0
1571,464,0,0,0
1572,0,0,0,0
1573,288,0,0,0
1574,0,0,0,0
1575,272,0,0,0
1576,192,0,0,0
1577,0,0,0,0
1578,0,0,0,0
1579,192,0,0,0
1580,4304,0,175,6
1581,832,0,0,0
1582,1808,0,0,0
1583,3184,0,0,0
1584,0,0,0,0
1585,1648,0,0,0
1586,208,0,0,0
1587,0,0,0,0
1588,96,0,0,0
1589,0,0,0,0
1590,784,0,25,0
1591,0,0,0,0
1592,7904,0,25,1
1593,0,0,0,0
1594,64,0,0,0
1595,2112,4,100,1
1596,0,0,0,0
1597,0,0,0,0
1598,912,0,150,2
1599,0,0,0,0
1600,0,0,0,0
1601,0,0,0,0
1602,240,0,100,1
1603,0,0,0,0
1604,0,0,0,0
1605,0,0,0,0
1606,0,0,0,0
1607,0,0,0,0
1608,0,0,0,0
1609,0,0,0,0
1610,0,0,0,0
1611,1488,0,0,0
1612,0,0,0,0
1613,2064,0,25,2
1614,0,0,0,0
1615,0,0,0,0
1616,4208,1,0,1
1617,0,0,0,0
1618,0,0,0,0
1619,1616,0,125,2
1620,0,0,0,0
1621,0,0,0,0
1622,0,0,0,0
1623,0,0,0,0
1624,0,0,0,0
1625,2912,1,0,2
1626,288,0,0,0
1627,608,0,0,0
1628,512,0,0,0
1629,0,0,0,0
1630,0,0,0,0
1631,0,0,0,0
1632,0,0,0,0
1633,0,0,0,0
1634,192,0,0,0
1635,0,0,0,0
1636,816,0,0,0
1637,864,0,0,0
1638,0,0,0,0
1639,592,0,0,0
1640,608,0,0,0
1641,0,0,0,0
1642,1552,0,0,1
1643,0,0,0,0
1644,6624,0,50,1
1645,0,0,0,0
1646,64,0,0,0
1647,832,0,25,2
1648,0,0,0,0
1649,5232,0,50,0
1650,0,0,0,0
1651,0,0,0,0
1652,128,0,0,0
1653,2016,0,0,0
1654,272,0,0,0
1655,0,0,0,0
1656,0,0,0,0
1657,6544,0,225,3
1658,0,0,0,0
1659,0,0,0,0
1660,2016,0,0,1
1661,352,0,0,0
1662,832,0,0,2
1663,1376,0,75,0
1664,1072,0,0,1
1665,0,0,0,0
1666,0,0,0,0
1667,0,0,0,0
1668,0,0,0,0
1669,416,0,0,0
1670,480,0,0,1
1671,896,0,0,0
1672,128,0,0,1
1673,0,0,0,0
1674,1616,0,0,1
1675,0,0,0,0
1676,3440,0,0,2
1677,0,0,0,0
1678,3968,0,250,2
1679,384,0,0,0
1680,0,0,0,0
1681,560,0,0,0
1682,0,0,0,0
1683,0,0,0,0
1684,0,0,0,0
1685,0,0,0,0
1686,2176,0,0,2
1687,0,0,0,0
1688,0,0,0,0
1689,0,0,0,0
1690,16,0,0,0
1691,0,0,0,0
1692,0,0,0,0
1693,1456,0,0,0
1694,1344,0,0,0
1695,0,0,0,0
1696,0,0,0,0
1697,0,0,0,0
1698,0,0,0,0
1699,0,0,0,0
1700,112,0,0,0
1701,0,0,0,0
1702,400,0,0,0
1703,0,0,0,0
1704,640,0,0,0
1705,1952,0,0,0
1706,0,0,0,0
1707,0,0,0,0
1708,11408,0,125,0
1709,1040,0,0,0
1710,0,0,0,0
1711,96,0,0,0
1712,0,0,0,0
1713,4096,0,0,0
1714,0,0,0,0
1715,0,0,0,0
1716,0,0,0,0
1717,128,0,0,0
1718,688,0,0,0
1719,0,0,0,0
1720,336,0,0,0
1721,1056,0,0,0
1722,688,0,0,2
1723,0,0,0,0
1724,0,0,0,0
1725,512,0,0,0
1726,0,0,0,0
1727,0,0,0,0
1728,848,0,0,0
1729,0,0,0,0
1730,0,0,0,0
1731,0,0,0,0
1732,624,0,0,0
1733,0,0,0,0
1734,0,0,0,0
1735,0,0,0,0
1736,464,0,0,0
1737,9392,0,175,1
1738,96,0,0,0
1739,1232,0,0,1
1740,0,0,0,0
1741,48,0,0,0
1742,1520,0,0,2
1743,256,0,0,1
1744,0,0,0,0
1745,3616,0,0,0
1746,0,0,0,0
1747,2400,0,0,0
1748,480,0,0,0
1749,0,0,0,0
1750,448,0,0,0
1751,0,0,0,0
1752,5104,0,0,1
1753,3584,1,25,1
1754,2400,0,0,2
1755,6768,0,0,0
1756,0,0,0,0
1757,0,0,0,0
1758,0,0,0,0
1759,0,0,0,0
1760,1776,0,0,0
1761,2784,0,0,0
1762,0,0,0,0
1763,0,0,0,0
1764,0,0,0,0
1765,4880,0,0,1
1766,0,0,0,0
1767,0,0,0,0
1768,0,0,0,0
1769,720,0,0,0
1770,23616,2,325,8
1771,0,0,0,0
1772,0,0,0,0
1773,0,0,0,0
1774,0,0,0,0
1775,4432,0,0,1
1776,0,0,0,0
1777,0,0,0,0
1778,0,0,0,0
1779,0,0,0,0
1780,0,0,0,0
1781,208,0,0,0
1782,4048,0,0,3
1783,2224,0,25,2
1784,0,0,0,0
1785,592,0,0,1
1786,928,0,0,0
1787,0,0,0,0
1788,0,0,0,0
1789,1936,0,0,0
1790,0,0,0,0
1791,0,0,0,0
1792,3600,0,0,2
1793,0,0,0,0
1794,0,0,0,0
1795,4208,0,0,0
1796,5120,0,0,0
1797,848,0,0,2
1798,256,0,0,0
1799,0,0,0,0
1800,144,0,0,0
1801,544,0,0,2
1802,1248,0,0,0
1803,80,0,0,0
1804,0,0,0,0
1805,0,0,0,0
1806,288,0,0,0
1807,1072,0,150,1
1808,1536,0,150,3
1809,1792,1,150,1
1810,448,0,0,0
1811,1328,0,0,0
1812,128,0,0,0
1813,2800,0,25,1
1814,0,0,0,0
1815,416,0,0,2
1816,448,0,0,0
1817,272,0,0,0
1818,0,0,0,0
1819,1504,0,0,0
1820,0,0,0,0
1821,0,0,0,0
1822,416,0,0,0
1823,0,0,0,0
1824,0,0,0,0
1825,144,0,0,0
1826,272,0,0,0
1827,64,0,0,0
1828,0,0,0,0
1829,2976,0,25,1
1830,0,0,0,0
1831,1632,0,0,0
1832,0,0,0,0
1833,592,0,0,0
1834,0,0,0,0
1835,320,0,0,0
1836,128,0,0,0
1837,0,0,0,0
1838,288,0,0,0
1839,2560,0,0,1
1840,0,0,0,0
1841,0,0,0,0
1842,448,0,0,0
1843,0,0,0,0
1844,1536,1,50,1
1845,0,0,0,0
1846,4912,0,0,2
1847,0,0,0,0
1848,0,0,0,0
1849,0,0,0,0
1850,2400,0,0,0
1851,272,0,25,0
1852,0,0,0,0
1853,1968,0,0,0
1854,64,0,0,0
1855,800,0,0,0
1856,864,0,0,1
1857,0,0,0,0
1858,0,0,0,0
1859,0,0,0,0
1860,656,0,0,0
1861,160,0,0,0
1862,0,0,0,0
1863,1008,0,0,1
1864,384,0,0,0
1865,0,0,0,0
1866,2560,0,0,0
1867,0,0,0,0
1868,0,0,0,0
1869,448,0,0,1
1870,2320,0,0,2
1871,3440,0,75,0
1872,608,0,75,3
1873,0,0,0,0
1874,272,0,0,1
1875,0,0,0,0
1876,0,0,0,0
1877,0,0,0,0
1878,0,0,0,0
1879,0,0,0,0
1880,0,0,0,0
1881,1760,0,0,2
1882,928,0,0,1
1883,4240,0,0,0
1884,2560,1,25,2
1885,240,0,0,0
1886,0,0,0,0
1887,0,0,0,0
1888,1600,0,50,1
1889,0,0,0,0
1890,128,0,0,0
1891,176,0,0,0
1892,480,0,0,1
1893,1744,0,0,0
1894,0,0,0,0
1895,10960,0,175,0
1896,0,0,0,0
1897,0,0,0,0
1898,0,0,0,0
1899,0,0,0,0
1900,0,0,0,0
1901,0,0,0,0
1902,0,0,0,0
1903,576,0,0,0
1904,1472,0,50,1
1905,9392,2,175,2
1906,0,0,0,0
1907,0,0,0,0
1908,0,0,0,0
1909,17184,0,100,4
1910,0,0,0,0
1911,10208,0,100,1
1912,0,0,0,0
1913,0,0,0,0
1914,0,0,0,0
1915,0,0,0,0
1916,0,0,0,0
1917,512,0,0,0
1918,144,0,0,0
1919,0,0,0,0
1920,352,0,0,1
1921,0,0,0,0
1922,0,0,0,0
1923,0,0,0,0
1924,1072,0,0,2
1925,1120,1,25,1
1926,688,0,0,0
1927,928,0,0,0
1928,0,0,0,0
1929,0,0,0,0
1930,0,0,0,0
1931,704,0,0,0
1932,0,0,0,0
1933,16032,0,0,1
1934,96,0,0,0
1935,0,0,0,0
1936,0,0,0,0
1937,0,0,0,0
1938,0,0,0,0
1939,352,0,0,0
1940,0,0,0,0
1941,2496,0,0,1
1942,0,0,0,0
1943,0,0,0,0
1944,0,0,0,0
1945,0,0,0,0
1946,2480,0,0,0
1947,160,0,0,0
1948,0,0,0,0
1949,0,0,0,0
1950,832,0,0,2
1951,2192,0,0,0
1952,0,0,0,0
1953,0,0,0,0
1954,2080,0,0,3
1955,1328,0,0,1
1956,0,0,0,0
1957,0,0,0,0
1958,368,0,0,0
1959,512,0,0,0
1960,0,0,0,0
1961,128,0,0,0
1962,0,0,0,0
1963,1504,0,25,1
1964,752,0,0,1
1965,0,0,0,0
1966,0,0,0,0
1967,832,0,0,1
1968,128,0,0,0
1969,192,0,0,0
1970,0,0,0,0
1971,272,0,0,0
1972,64,0,0,0
1973,880,0,0,1
1974,0,0,0,0
1975,0,0,0,0
1976,0,0,0,0
1977,0,0,0,0
1978,0,0,0,0
1979,13184,0,125,1
1980,4800,0,0,0
1981,128,0,0,0
1982,0,0,0,0
1983,0,0,0,0
1984,0,0,0,0
1985,0,0,0,0
1986,0,0,0,0
1987,0,0,0,0
1988,1744,0,0,0
1989,0,0,0,0
1990,80,0,0,0
1991,0,0,0,0
1992,13440,0,75,1
1993,6144,0,25,6
1994,0,0,0,0
1995,1824,0,0,1
1996,0,0,0,0
1997,448,0,0,2
1998,3840,1,75,4
1999,0,0,0,0
2000,0,0,0,0
2001,0,0,0,0
2002,1232,0,125,3
2003,688,0,125,1
2004,4448,0,0,1
2005,0,0,0,0
2006,512,0,0,0
2007,2368,0,175,1
2008,432,0,0,0
2009,0,0,0,0
2010,528,0,0,0
2011,11408,1,0,3
2012,80,0,0,0
2013,0,0,0,0
2014,1232,0,0,0
2015,0,0,0,0
2016,0,0,0,0
2017,0,0,0,0
2018,208,1,0,1
2019,384,0,0,0
2020,40352,1,75,4
2021,0,0,0,0
2022,304,1,0,1
2023,0,0,0,0
2024,1424,0,0,0
2025,0,0,0,0
2026,2144,0,250,0
2027,0,0,0,0
2028,0,0,0,0
2029,0,0,0,0
2030,608,0,0,2
2031,0,0,0,0
2032,1920,0,0,1
2033,1552,0,0,0
2034,4528,1,50,0
2035,816,0,125,1
2036,0,0,0,0
2037,640,0,125,0
2038,624,0,0,0
2039,80,0,0,0
2040,112,0,0,0
2041,368,0,0,0
2042,1568,0,0,3
2043,1472,0,100,3
2044,224,0,0,0
2045,1072,0,50,2
2046,0,0,0,0
2047,0,0,0,0
2048,1408,0,0,0
2049,0,0,0,0
2050,2448,0,125,0
2051,1152,0,0,0
2052,0,0,0,0
2053,1264,0,150,1
2054,3456,0,0,0
2055,1504,0,0,0
2056,160,0,0,0
2057,0,0,0,0
2058,832,0,50,1
2059,0,0,0,0
2060,0,0,0,0
2061,1568,0,0,1
2062,11680,0,100,3
2063,544,0,0,1
2064,688,0,25,3
2065,0,0,0,0
2066,0,0,0,0
2067,0,0,0,0
2068,1776,0,25,0
2069,0,0,0,0
2070,0,0,0,0
2071,272,0,0,0
2072,0,0,0,0
2073,3520,1,0,1
2074,0,0,0,0
2075,960,0,0,2
2076,0,0,0,0
2077,0,0,0,0
2078,1088,0,0,0
2079,496,0,0,0
2080,208,0,0,0
2081,0,0,0,0
2082,5968,0,0,1
2083,976,0,0,0
2084,0,0,0,0
2085,528,0,0,0
2086,128,0,0,0
2087,240,0,0,0
2088,0,0,0,0
2089,0,0,0,0
2090,304,0,0,0
2091,0,0,0,0
2092,880,0,0,0
2093,1520,0,0,0
2094,0,0,0,0
2095,0,0,0,0
2096,6752,0,300,2
2097,0,0,0,0
2098,256,0,0,1
2099,96,0,0,0
2100,512,0,0,0
2101,304,0,0,0
2102,368,0,0,0
2103,0,0,0,0
2104,384,0,0,0
2105,0,0,0,0
2106,496,0,0,0
2107,448,0,0,0
2108,1824,0,0,0
2109,0,0,0,0
2110,0,0,0,0
2111,0,0,0,0
2112,1328,0,0,0
2113,0,0,0,0
2114,0,0,0,0
2115,304,0,0,1
2116,528,0,0,1
2117,1408,0,25,1
2118,0,0,0,0
2119,0,0,0,0
2120,640,0,0,0
2121,7584,1,0,2
2122,0,0,0,0
2123,0,0,0,0
2124,80,0,0,0
2125,304,0,0,0
2126,512,0,0,0
2127,5584,0,100,0
2128,2528,0,0,0
2129,1520,0,0,4
2130,0,0,0,0
2131,144,0,0,0
2132,0,0,0,0
2133,0,0,0,0
2134,5520,0,0,0
2135,2160,0,0,0
2136,0,0,0,0
2137,48,0,0,0
2138,576,0,125,0
2139,5312,0,0,1
2140,0,0,0,0
2141,240,0,0,0
2142,1552,0,0,0
2143,0,0,0,0
2144,928,0,200,0
2145,0,0,0,0
2146,0,0,0,0
2147,544,0,0,0
2148,416,0,0,0
2149,0,0,0,0
2150,0,0,0,0
2151,14352,0,0,0
2152,2176,0,0,0
2153,96,0,0,1
2154,80,0,0,0
2155,0,0,0,0
2156,0,0,0,0
2157,3712,0,0,2
2158,384,0,0,1
2159,464,0,0,0
2160,0,0,0,0
2161,4160,0,0,2
2162,3152,0,100,2
2163,3232,0,0,0
2164,816,0,0,0
2165,3888,0,75,0
2166,1552,0,450,2
2167,1808,0,25,0
2168,0,0,0,0
2169,0,0,0,0
2170,304,0,0,0
2171,0,0,0,0
2172,496,0,0,1
2173,784,0,50,0
2174,0,0,0,0
2175,0,0,0,0
2176,0,0,0,0
2177,0,0,0,0
2178,3840,0,0,0
2179,0,0,0,0
2180,0,0,0,0
2181,2176,0,0,0
2182,176,0,0,0
2183,0,0,0,0
2184,432,0,25,0
2185,160,0,0,0
2186,0,0,0,0
2187,0,0,0,0
2188,0,0,0,0
2189,0,0,0,0
2190,1344,0,0,0
2191,0,0,0,0
2192,416,1,0,0
2193,2352,0,250,1
2194,128,0,0,0
2195,0,0,0,0
2196,592,0,0,0
2197,1696,0,0,1
2198,0,0,0,0
2199,2576,0,100,4
2200,2592,0,0,4
2201,0,0,0,0
2202,816,0,0,0
2203,2688,0,0,1
2204,272,0,0,0
2205,768,0,0,0
2206,0,0,0,0
2207,480,0,0,0
2208,0,0,0,0
2209,0,0,0,0
2210,0,0,0,0
2211,0,0,0,0
2212,512,0,0,0
2213,11488,0,0,2
2214,0,0,0,0
2215,0,0,0,0
2216,0,0,0,0
2217,0,0,0,0
2218,0,0,0,0
2219,0,0,0,0
2220,0,0,0,0
2221,0,0,0,0
2222,4848,0,25,1
2223,0,0,0,0
2224,0,0,0,0
2225,1248,0,0,1
2226,128,0,0,0
2227,0,0,0,0
2228,416,0,0,0
2229,0,0,0,0
2230,0,0,0,0
2231,208,0,0,0
2232,0,0,0,0
2233,0,0,0,0
2234,352,0,0,0
2235,192,0,0,0
2236,4256,0,0,0
2237,0,0,0,0
2238,0,0,0,0
2239,0,0,0,0
2240,1952,0,0,4
2241,912,0,0,1
2242,0,0,0,0
2243,992,0,0,0
2244,0,0,0,0
2245,1072,0,75,1
2246,5248,0,25,2
2247,672,0,0,0
2248,1344,0,0,0
2249,464,0,0,0
2250,816,0,0,0
2251,928,0,0,0
2252,3552,0,0,1
2253,240,0,100,1
2254,0,0,0,0
2255,176,0,0,0
2256,0,0,0,0
2257,2656,0,0,0
2258,1728,0,25,2
2259,0,0,0,0
2260,320,0,0,0
2261,0,0,0,0
2262,640,0,0,0
2263,0,0,0,0
2264,832,0,75,0
2265,0,0,0,0
2266,576,0,0,1
2267,2848,0,0,0
2268,144,0,0,1
2269,0,0,0,0
2270,1296,0,0,0
2271,0,0,0,0
2272,208,0,0,0
2273,0,0,0,0
2274,4080,0,25,2
2275,64,0,0,0
2276,528,0,0,2
2277,0,0,0,0
2278,592,0,0,0
2279,32,0,0,0
2280,160,0,0,0
2281,1952,0,0,0
2282,816,0,0,0
2283,400,0,0,0
2284,112,0,0,0
2285,0,0,0,0
2286,0,0,0,0
2287,1328,0,0,0
2288,192,0,0,0
2289,2320,0,0,3
2290,6624,0,0,1
2291,384,0,0,1
2292,816,0,0,0
2293,176,0,0,0
2294,0,0,0,0
2295,3584,0,125,1
2296,0,0,0,0
2297,0,0,0,0
2298,800,0,0,0
2299,0,0,0,0
2300,13728,0,0,1
2301,0,0,0,0
2302,0,0,0,0
2303,17072,4,0,5
2304,0,0,0,0
2305,0,0,0,0
2306,0,0,0,0
2307,0,0,0,0
2308,160,0,0,0
2309,0,0,0,0
2310,1248,0,0,0
2311,4288,1,0,2
2312,3104,0,0,1
2313,0,0,0,0
2314,0,0,0,0
2315,48,0,0,0
2316,400,0,0,0
2317,0,0,0,0
2318,272,0,0,2
2319,0,0,0,0
2320,2528,0,0,0
2321,2464,0,0,2
2322,0,0,0,0
2323,12848,0,25,2
2324,176,0,0,0
2325,6400,0,25,0
2326,1152,0,0,0
2327,304,0,0,0
2328,0,0,0,0
2329,1344,0,0,2
2330,0,0,0,0
2331,0,0,0,0
2332,256,0,0,0
2333,0,0,0,0
2334,560,0,0,0
2335,2464,0,0,0
2336,0,0,0,0
2337,736,0,0,0
2338,896,0,0,0
2339,160,0,0,0
2340,2256,0,25,1
2341,0,0,0,0
2342,3552,0,0,0
2343,0,0,0,0
2344,1152,0,0,0
2345,0,0,0,0
2346,0,0,0,0
2347,0,0,0,0
2348,0,0,0,0
2349,0,0,0,0
2350,672,0,0,0
2351,64,0,0,0
2352,160,0,0,1
2353,400,0,0,0
2354,512,0,0,1
2355,0,0,0,0
2356,1040,0,0,0
2357,2624,0,75,0
2358,0,0,0,0
2359,0,0,0,0
2360,1936,0,25,1
2361,320,0,0,0
2362,144,0,0,0
2363,0,0,0,0
2364,0,0,0,0
2365,496,0,0,4
2366,0,0,0,0
2367,400,0,0,0
2368,80,0,0,0
2369,0,0,0,0
2370,0,0,0,0
2371,1440,0,25,0
2372,0,0,0,0
2373,384,0,0,0
2374,0,0,0,0
2375,304,0,0,0
2376,0,0,0,0
2377,96,0,0,0
2378,608,0,0,0
2379,3024,0,0,0
2380,224,0,0,0
2381,0,0,0,0
2382,336,0,0,1
2383,352,0,0,1
2384,0,0,0,0
2385,880,0,0,0
2386,0,0,0,0
2387,0,0,0,0
2388,0,0,0,0
2389,0,0,0,0
2390,768,0,0,3
2391,0,0,0,0
2392,0,0,0,0
2393,704,0,0,0
2394,0,0,0,0
2395,4864,0,0,1
2396,848,0,0,1
2397,1088,0,0,1
2398,0,0,0,0
2399,0,0,0,0
2400,50464,0,50,5
2401,0,0,0,0
2402,0,0,0,0
2403,320,0,0,1
2404,2448,0,0,0
2405,16912,4,0,5
2406,0,0,0,0
2407,576,0,0,0
2408,2192,0,0,0
2409,0,0,0,0
2410,2880,0,0,0
2411,752,0,25,0
2412,0,0,0,0
2413,0,0,0,0
2414,0,0,0,0
2415,0,0,0,0
2416,320,0,0,2
2417,0,0,0,0
2418,928,0,0,0
2419,1488,0,50,1
2420,4304,1,0,1
2421,4416,0,0,0
2422,0,0,0,0
2423,176,0,0,0
2424,0,0,0,0
2425,0,0,0,0
2426,0,0,0,0
2427,512,0,0,0
2428,0,0,0,0
2429,64,0,0,0
2430,0,0,0,0
2431,416,0,0,0
2432,624,0,0,0
2433,1344,0,0,0
2434,4208,0,0,0
2435,0,0,0,0
2436,480,0,0,0
2437,0,0,0,0
2438,0,0,0,0
2439,1344,0,0,0
2440,0,0,0,0
2441,0,0,0,0
2442,976,0,0,1
2443,2016,0,25,1
2444,2976,0,0,1
2445,48,0,0,0
2446,0,0,0,0
2447,480,0,0,0
2448,1136,0,0,0
2449,1632,0,0,2
2450,0,0,0,0
2451,0,0,0,0
2452,7296,0,0,1
2453,112,0,0,0
2454,0,0,0,0
2455,416,0,0,0
2456,416,0,0,3
2457,0,0,0,0
2458,768,0,0,0
2459,1120,0,0,1
2460,3616,0,150,0
2461,112,0,0,1
2462,864,0,0,0
2463,1536,0,0,2
2464,0,0,0,0
2465,0,0,0,0
2466,288,0,0,0
2467,0,0,0,0
2468,0,0,0,0
2469,0,0,0,0
2470,400,0,0,0
2471,512,0,0,0
2472,10000,0,0,0
2473,0,0,0,0
2474,0,0,0,0
2475,0,0,0,0
2476,0,0,0,0
2477,320,0,25,1
2478,2272,0,0,3
2479,0,0,0,0
2480,0,0,0,0
2481,9056,0,25,7
2482,0,0,0,0
2483,0,0,0,0
2484,1296,0,0,0
2485,12544,0,50,1
2486,0,0,0,0
2487,0,0,0,0
2488,96,0,0,0
2489,528,0,25,0
2490,0,0,0,0
2491,0,0,0,0
2492,48,0,0,0
2493,0,0,0,0
2494,0,0,0,0
2495,0,0,0,0
2496,0,0,0,0
2497,2096,0,0,2
2498,0,0,0,0
2499,0,0,0,0
2500,0,0,0,0
2501,0,0,0,0
2502,496,0,0,0
2503,0,0,0,0
2504,160,0,0,0
2505,0,0,0,0
2506,0,0,0,0
2507,0,0,0,0
2508,43696,0,225,6
2509,0,0,0,0
2510,1040,0,0,2
2511,384,0,100,2
2512,0,0,0,0
2513,4096,0,0,1
2514,1168,0,0,0
2515,480,0,0,0
2516,160,0,0,0
2517,0,0,0,0
2518,144,0,0,0
2519,3232,0,0,0
2520,0,0,0,0
2521,208,0,0,0
2522,816,0,0,0
2523,0,0,0,0
2524,816,0,150,1
2525,0,0,0,0
2526,4592,0,175,2
2527,2336,0,0,1
2528,80,0,0,0
2529,176,0,0,0
2530,0,0,0,0
2531,0,0,0,0
2532,38464,0,150,8
2533,0,0,0,0
2534,1120,0,0,2
2535,0,0,0,0
2536,0,0,0,0
2537,0,0,0,0
2538,3040,0,0,1
2539,80,0,0,0
2540,336,0,0,0
2541,1008,0,0,0
2542,128,0,0,0
2543,1712,0,0,1
2544,1856,0,0,0
2545,2528,0,175,4
2546,0,0,0,0
2547,0,0,0,0
2548,0,0,0,0
2549,0,0,0,0
2550,0,0,0,0
2551,0,0,0,0
2552,0,0,0,0
2553,0,0,0,0
2554,0,0,0,0
2555,1728,0,0,0
2556,0,0,0,0
2557,0,0,0,0
2558,0,0,0,0
2559,1728,0,25,2
2560,64,0,0,0
2561,1408,0,0,1
2562,1568,0,25,0
2563,672,0,25,0
2564,0,0,0,0
2565,0,0,0,0
2566,0,0,0,0
2567,0,0,0,0
2568,0,0,0,0
2569,464,1,50,0
2570,1008,0,0,0
2571,0,0,0,0
2572,0,0,0,0
2573,768,0,0,0
